commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate,Year
1301,5820,0,0,0,0,-425,0,0,0,2,2016-08-18T00:00:00,2016
1301,5830,0,0,686,0,0,686,0,0,2,2016-08-18T00:00:00,2016
1301,5880,773,860,2352,0,-344,3212,0,0,2,2016-08-18T00:00:00,2016
1301,7290,1305,1305,10873,1764,1749,12178,0,0,2,2016-08-18T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-08-18T00:00:00,2016
1301,2010,0,1034,433,0,0,1467,0,0,2,2016-08-25T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-08-25T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-08-25T00:00:00,2016
1301,2150,0,344,174,0,0,518,0,0,2,2016-08-25T00:00:00,2016
1301,3010,86,86,174,0,0,260,0,0,2,2016-08-25T00:00:00,2016
1301,3330,0,695,1059,0,0,1754,0,0,2,2016-08-25T00:00:00,2016
1301,3510,0,86,258,0,0,344,0,0,2,2016-08-25T00:00:00,2016
1301,4120,0,0,42,0,0,42,0,0,2,2016-08-25T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-08-25T00:00:00,2016
1301,4280,0,2150,5620,3900,3900,7770,0,0,2,2016-08-25T00:00:00,2016
1301,4330,0,0,0,0,0,0,0,0,2,2016-08-25T00:00:00,2016
1301,4410,0,0,3930,0,0,3930,0,0,2,2016-08-25T00:00:00,2016
1301,4750,0,0,0,0,0,0,0,0,2,2016-08-25T00:00:00,2016
1301,4890,87,853,1545,0,0,2398,0,0,2,2016-08-25T00:00:00,2016
1301,5250,0,0,0,0,0,0,0,0,2,2016-08-25T00:00:00,2016
1301,5330,4123,18058,92097,8952,8892,110155,0,0,2,2016-08-25T00:00:00,2016
1301,5350,87,4056,30767,343,343,34823,0,0,2,2016-08-25T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-08-25T00:00:00,2016
1301,5490,0,2478,2486,526,526,4964,0,0,2,2016-08-25T00:00:00,2016
1301,5520,0,0,510,0,0,510,0,0,2,2016-08-25T00:00:00,2016
1301,5570,0,0,0,0,0,0,0,0,2,2016-08-25T00:00:00,2016
1301,5600,1020,1619,439,0,0,2058,0,0,2,2016-08-25T00:00:00,2016
1301,5700,4717,16976,43409,2201,2201,60385,0,0,2,2016-08-25T00:00:00,2016
1301,5800,772,1201,0,0,0,1201,0,-6120,2,2016-08-25T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-08-25T00:00:00,2016
1301,5830,0,0,686,0,0,686,0,0,2,2016-08-25T00:00:00,2016
1301,5880,86,946,2967,701,701,3913,0,0,2,2016-08-25T00:00:00,2016
1301,7290,348,1653,10525,0,0,12178,0,0,2,2016-08-25T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-08-25T00:00:00,2016
1301,2010,174,1208,259,0,0,1467,0,0,2,2016-09-01T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-09-01T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-09-01T00:00:00,2016
1301,2150,0,344,174,0,0,518,0,0,2,2016-09-01T00:00:00,2016
1301,3010,0,86,174,0,0,260,0,0,2,2016-09-01T00:00:00,2016
1301,3330,0,695,5061,4002,4002,5756,0,0,2,2016-09-01T00:00:00,2016
1301,3510,84,170,174,0,0,344,0,0,2,2016-09-01T00:00:00,2016
1301,4120,0,0,42,0,0,42,0,0,2,2016-09-01T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-09-01T00:00:00,2016
1301,4280,0,2150,5620,0,0,7770,0,0,2,2016-09-01T00:00:00,2016
1301,4330,0,0,0,0,0,0,0,0,2,2016-09-01T00:00:00,2016
1301,4410,0,0,3930,0,0,3930,0,0,2,2016-09-01T00:00:00,2016
1301,4750,0,0,0,0,0,0,0,0,2,2016-09-01T00:00:00,2016
1301,4890,70,923,2355,880,880,3278,0,0,2,2016-09-01T00:00:00,2016
1301,5330,3285,21343,96877,8065,8065,118220,0,0,2,2016-09-01T00:00:00,2016
1301,5350,779,4835,32061,2073,2073,36896,0,0,2,2016-09-01T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-09-01T00:00:00,2016
1301,5490,0,2478,2486,0,0,4964,0,0,2,2016-09-01T00:00:00,2016
1301,5520,0,0,1830,1320,1320,1830,0,0,2,2016-09-01T00:00:00,2016
1301,5570,0,0,0,0,0,0,0,0,2,2016-09-01T00:00:00,2016
1301,5600,0,1619,606,167,167,2225,0,0,2,2016-09-01T00:00:00,2016
1301,5700,1463,18439,45466,3520,3520,63905,0,0,2,2016-09-01T00:00:00,2016
1301,5800,0,1201,0,0,0,1201,0,0,2,2016-09-01T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-09-01T00:00:00,2016
1301,5830,0,0,686,0,0,686,0,0,2,2016-09-01T00:00:00,2016
1301,5880,176,1122,2879,88,88,4001,0,0,2,2016-09-01T00:00:00,2016
1301,7290,439,2092,10086,0,0,12178,0,0,2,2016-09-01T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-09-01T00:00:00,2016
1301,2010,0,1208,259,0,0,1467,0,0,2,2016-09-08T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-09-08T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-09-08T00:00:00,2016
1301,2150,174,518,0,0,0,518,0,0,2,2016-09-08T00:00:00,2016
1301,3010,0,86,174,0,0,260,0,0,2,2016-09-08T00:00:00,2016
1301,3330,0,695,5061,0,0,5756,0,0,2,2016-09-08T00:00:00,2016
1301,3510,0,170,174,0,0,344,0,0,2,2016-09-08T00:00:00,2016
1301,4120,0,0,42,0,0,42,0,0,2,2016-09-08T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-09-08T00:00:00,2016
1301,4280,0,2150,5620,0,0,7770,0,0,2,2016-09-08T00:00:00,2016
1301,4330,0,0,0,0,0,0,0,0,2,2016-09-08T00:00:00,2016
1301,4410,0,0,3930,0,0,3930,0,0,2,2016-09-08T00:00:00,2016
1301,4750,0,0,0,0,0,0,0,0,2,2016-09-08T00:00:00,2016
1301,4890,87,1010,2268,0,0,3278,0,0,2,2016-09-08T00:00:00,2016
1301,5330,2508,23851,100294,5925,5925,124145,0,0,2,2016-09-08T00:00:00,2016
1301,5350,0,4835,32999,938,938,37834,0,0,2,2016-09-08T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-09-08T00:00:00,2016
1301,5490,87,2565,2486,0,87,5051,0,0,2,2016-09-08T00:00:00,2016
1301,5520,0,0,1830,0,0,1830,0,0,2,2016-09-08T00:00:00,2016
1301,5600,0,1619,606,0,0,2225,0,0,2,2016-09-08T00:00:00,2016
1301,5700,3445,21884,46781,4760,4760,68665,0,0,2,2016-09-08T00:00:00,2016
1301,5800,0,1201,0,0,0,1201,0,0,2,2016-09-08T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-09-08T00:00:00,2016
1301,5830,0,0,686,0,0,686,0,0,2,2016-09-08T00:00:00,2016
1301,5880,176,1298,2786,257,83,4084,0,0,2,2016-09-08T00:00:00,2016
1301,7290,85,2177,10001,0,0,12178,0,0,2,2016-09-08T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-09-08T00:00:00,2016
1301,2010,85,1293,174,0,0,1467,0,0,2,2016-09-15T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-09-15T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-09-15T00:00:00,2016
1301,2150,0,518,0,0,0,518,0,0,2,2016-09-15T00:00:00,2016
1301,3010,0,86,174,0,0,260,0,0,2,2016-09-15T00:00:00,2016
1301,3330,174,869,6905,2024,2018,7774,0,0,2,2016-09-15T00:00:00,2016
1301,3510,0,170,174,0,0,344,0,0,2,2016-09-15T00:00:00,2016
1301,4120,0,0,42,0,0,42,0,0,2,2016-09-15T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-09-15T00:00:00,2016
1301,4280,0,2150,6480,860,860,8630,0,0,2,2016-09-15T00:00:00,2016
1301,4410,0,0,3930,0,0,3930,0,0,2,2016-09-15T00:00:00,2016
1301,4750,0,0,0,0,0,0,0,0,2,2016-09-15T00:00:00,2016
1301,4890,344,1354,1924,0,0,3278,0,0,2,2016-09-15T00:00:00,2016
1301,5330,4579,28430,102800,7152,7085,131230,0,0,2,2016-09-15T00:00:00,2016
1301,5350,519,5354,34620,2140,2140,39974,0,0,2,2016-09-15T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-09-15T00:00:00,2016
1301,5490,172,2737,2314,0,0,5051,0,0,2,2016-09-15T00:00:00,2016
1301,5520,0,0,1830,0,0,1830,0,0,2,2016-09-15T00:00:00,2016
1301,5600,0,1619,606,0,0,2225,0,0,2,2016-09-15T00:00:00,2016
1301,5700,1730,23614,47490,2439,2439,71104,0,0,2,2016-09-15T00:00:00,2016
1301,5800,0,1201,0,0,0,1201,0,0,2,2016-09-15T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-09-15T00:00:00,2016
1301,5830,0,0,686,0,0,686,0,0,2,2016-09-15T00:00:00,2016
1301,5880,0,1298,2786,0,0,4084,0,0,2,2016-09-15T00:00:00,2016
1301,7290,348,2525,11393,1740,1740,13918,0,0,2,2016-09-15T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-09-15T00:00:00,2016
1301,2010,0,1293,174,0,0,1467,0,0,2,2016-09-22T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-09-22T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-09-22T00:00:00,2016
1301,2150,0,518,0,0,0,518,0,0,2,2016-09-22T00:00:00,2016
1301,3010,0,86,174,0,0,260,0,0,2,2016-09-22T00:00:00,2016
1301,3330,0,869,6902,0,-3,7771,0,0,2,2016-09-22T00:00:00,2016
1301,3510,87,257,87,0,0,344,0,0,2,2016-09-22T00:00:00,2016
1301,4120,0,0,42,0,0,42,0,0,2,2016-09-22T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-09-22T00:00:00,2016
1301,4280,0,2150,6480,0,0,8630,0,0,2,2016-09-22T00:00:00,2016
1301,4330,0,0,0,0,0,0,0,0,2,2016-09-22T00:00:00,2016
1301,4410,0,0,3930,0,0,3930,0,0,2,2016-09-22T00:00:00,2016
1301,4750,0,0,0,0,0,0,0,0,2,2016-09-22T00:00:00,2016
1301,4890,0,1354,2246,344,322,3600,0,0,2,2016-09-22T00:00:00,2016
1301,5330,4139,32569,115991,17436,17330,148560,0,0,2,2016-09-22T00:00:00,2016
1301,5350,428,5782,34192,0,0,39974,0,0,2,2016-09-22T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-09-22T00:00:00,2016
1301,5490,352,3089,2657,609,695,5746,0,0,2,2016-09-22T00:00:00,2016
1301,5520,0,0,1830,0,0,1830,0,0,2,2016-09-22T00:00:00,2016
1301,5600,82,1701,609,85,85,2310,0,0,2,2016-09-22T00:00:00,2016
1301,5700,2145,25759,46822,1477,1477,72581,0,0,2,2016-09-22T00:00:00,2016
1301,5800,0,1201,0,0,0,1201,0,0,2,2016-09-22T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-09-22T00:00:00,2016
1301,5830,0,0,686,0,0,686,0,0,2,2016-09-22T00:00:00,2016
1301,5880,0,1298,2698,0,-88,3996,0,0,2,2016-09-22T00:00:00,2016
1301,7290,85,2610,13072,1764,1764,15682,0,0,2,2016-09-22T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-09-22T00:00:00,2016
1301,2010,0,1293,174,0,0,1467,0,0,2,2016-09-29T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-09-29T00:00:00,2016
1301,2150,0,518,0,0,0,518,0,0,2,2016-09-29T00:00:00,2016
1301,3010,0,86,174,0,0,260,0,0,2,2016-09-29T00:00:00,2016
1301,3330,0,869,6551,0,-351,7420,0,0,2,2016-09-29T00:00:00,2016
1301,3510,0,257,87,0,0,344,0,0,2,2016-09-29T00:00:00,2016
1301,4120,0,0,42,0,0,42,0,0,2,2016-09-29T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-09-29T00:00:00,2016
1301,4280,0,2150,6480,0,0,8630,0,0,2,2016-09-29T00:00:00,2016
1301,4330,0,0,0,0,0,0,0,0,2,2016-09-29T00:00:00,2016
1301,4410,0,0,4016,86,86,4016,0,0,2,2016-09-29T00:00:00,2016
1301,4750,0,0,0,0,0,0,0,0,2,2016-09-29T00:00:00,2016
1301,4890,174,1528,2072,0,0,3600,0,0,2,2016-09-29T00:00:00,2016
1301,5330,1743,34312,132673,18442,18425,166985,0,0,2,2016-09-29T00:00:00,2016
1301,5350,0,5782,35482,1290,1290,41264,0,0,2,2016-09-29T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-09-29T00:00:00,2016
1301,5490,0,3089,3688,1031,1031,6777,0,0,2,2016-09-29T00:00:00,2016
1301,5520,0,0,1830,0,0,1830,0,0,2,2016-09-29T00:00:00,2016
1301,5600,87,1788,952,430,430,2740,0,0,2,2016-09-29T00:00:00,2016
1301,5700,4744,30503,42032,0,-46,72535,0,0,2,2016-09-29T00:00:00,2016
1301,5800,0,1201,0,0,0,1201,0,0,2,2016-09-29T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-09-29T00:00:00,2016
1301,5830,0,0,771,85,85,771,0,0,2,2016-09-29T00:00:00,2016
1301,5880,0,1298,3223,525,525,4521,0,0,2,2016-09-29T00:00:00,2016
1301,7290,0,2610,14812,1740,1740,17422,0,0,2,2016-09-29T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-09-29T00:00:00,2016
1301,2010,174,1467,87,87,87,1554,0,0,2,2016-10-06T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-10-06T00:00:00,2016
1301,2150,0,518,0,0,0,518,0,0,2,2016-10-06T00:00:00,2016
1301,3010,0,86,174,0,0,260,0,0,2,2016-10-06T00:00:00,2016
1301,3330,0,869,6551,0,0,7420,0,0,2,2016-10-06T00:00:00,2016
1301,3510,0,257,87,0,0,344,0,0,2,2016-10-06T00:00:00,2016
1301,4120,0,0,42,0,0,42,0,0,2,2016-10-06T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-10-06T00:00:00,2016
1301,4280,0,2150,6480,0,0,8630,0,0,2,2016-10-06T00:00:00,2016
1301,4330,0,0,0,0,0,0,0,0,2,2016-10-06T00:00:00,2016
1301,4410,0,0,4016,0,0,4016,0,0,2,2016-10-06T00:00:00,2016
1301,4750,0,0,0,0,0,0,0,0,2,2016-10-06T00:00:00,2016
1301,4890,177,1705,2583,688,688,4288,0,0,2,2016-10-06T00:00:00,2016
1301,5330,5596,39908,132952,6325,5875,172860,0,0,2,2016-10-06T00:00:00,2016
1301,5350,1210,6992,34800,528,528,41792,0,0,2,2016-10-06T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-10-06T00:00:00,2016
1301,5490,1186,4275,2595,87,93,6870,0,0,2,2016-10-06T00:00:00,2016
1301,5520,0,0,4473,2643,2643,4473,0,0,2,2016-10-06T00:00:00,2016
1301,5600,0,1788,952,0,0,2740,0,0,2,2016-10-06T00:00:00,2016
1301,5700,264,30767,41330,882,-438,72097,0,0,2,2016-10-06T00:00:00,2016
1301,5800,0,1201,0,0,0,1201,0,0,2,2016-10-06T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-10-06T00:00:00,2016
1301,5830,0,0,1651,880,880,1651,0,0,2,2016-10-06T00:00:00,2016
1301,5880,87,1385,3302,172,166,4687,0,0,2,2016-10-06T00:00:00,2016
1301,7290,440,3050,15956,1584,1584,19006,0,0,2,2016-10-06T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-10-06T00:00:00,2016
1301,2010,86,1553,174,174,173,1727,0,0,2,2016-10-13T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-10-13T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-10-13T00:00:00,2016
1301,2150,0,518,172,174,172,690,0,0,2,2016-10-13T00:00:00,2016
1301,3010,0,86,261,87,87,347,0,0,2,2016-10-13T00:00:00,2016
1301,3330,0,869,8575,2024,2024,9444,0,0,2,2016-10-13T00:00:00,2016
1301,3510,0,257,174,87,87,431,0,0,2,2016-10-13T00:00:00,2016
1301,4120,42,42,0,0,0,42,0,0,2,2016-10-13T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-10-13T00:00:00,2016
1301,4280,0,2150,6480,0,0,8630,0,0,2,2016-10-13T00:00:00,2016
1301,4410,0,0,4016,0,0,4016,0,0,2,2016-10-13T00:00:00,2016
1301,4750,0,0,352,352,352,352,0,0,2,2016-10-13T00:00:00,2016
1301,4890,0,1705,2583,0,0,4288,0,0,2,2016-10-13T00:00:00,2016
1301,5330,2680,42588,130956,698,684,173544,0,0,2,2016-10-13T00:00:00,2016
1301,5350,768,7760,34032,0,0,41792,0,0,2,2016-10-13T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-10-13T00:00:00,2016
1301,5490,0,4275,2595,0,0,6870,0,0,2,2016-10-13T00:00:00,2016
1301,5520,0,0,6673,0,2200,6673,0,0,2,2016-10-13T00:00:00,2016
1301,5600,0,1788,952,0,0,2740,0,0,2,2016-10-13T00:00:00,2016
1301,5700,0,30767,40423,1323,-907,71190,0,0,2,2016-10-13T00:00:00,2016
1301,5800,0,1201,0,0,0,1201,0,0,2,2016-10-13T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-10-13T00:00:00,2016
1301,5830,0,0,1651,0,0,1651,0,0,2,2016-10-13T00:00:00,2016
1301,5880,87,1472,3478,264,263,4950,0,0,2,2016-10-13T00:00:00,2016
1301,7290,439,3489,15517,0,0,19006,0,0,2,2016-10-13T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-10-13T00:00:00,2016
1301,2010,0,1553,174,0,0,1727,0,0,2,2016-10-20T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-10-20T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-10-20T00:00:00,2016
1301,2150,0,518,172,0,0,690,0,0,2,2016-10-20T00:00:00,2016
1301,3010,0,86,261,0,0,347,0,0,2,2016-10-20T00:00:00,2016
1301,3330,437,1306,8573,435,435,9879,0,0,2,2016-10-20T00:00:00,2016
1301,3510,87,344,87,0,0,431,0,0,2,2016-10-20T00:00:00,2016
1301,4120,0,42,0,0,0,42,0,0,2,2016-10-20T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-10-20T00:00:00,2016
1301,4280,0,2150,6480,0,0,8630,0,0,2,2016-10-20T00:00:00,2016
1301,4410,0,0,4016,0,0,4016,0,0,2,2016-10-20T00:00:00,2016
1301,4750,0,0,352,0,0,352,0,0,2,2016-10-20T00:00:00,2016
1301,4890,0,1705,2583,0,0,4288,0,0,2,2016-10-20T00:00:00,2016
1301,5330,7231,49819,127144,3420,3419,176963,0,0,2,2016-10-20T00:00:00,2016
1301,5350,0,7760,34032,0,0,41792,0,0,2,2016-10-20T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-10-20T00:00:00,2016
1301,5490,0,4275,2595,0,0,6870,0,0,2,2016-10-20T00:00:00,2016
1301,5520,0,0,6673,0,0,6673,0,0,2,2016-10-20T00:00:00,2016
1301,5600,352,2140,600,0,0,2740,0,0,2,2016-10-20T00:00:00,2016
1301,5700,434,31201,40859,870,870,72060,0,0,2,2016-10-20T00:00:00,2016
1301,5800,0,1201,0,0,0,1201,0,0,2,2016-10-20T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-10-20T00:00:00,2016
1301,5830,0,0,1651,0,0,1651,0,0,2,2016-10-20T00:00:00,2016
1301,5880,172,1644,4156,850,850,5800,0,0,2,2016-10-20T00:00:00,2016
1301,7290,0,3489,17257,1740,1740,20746,0,0,2,2016-10-20T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-10-20T00:00:00,2016
1301,2010,0,1553,174,0,0,1727,0,0,2,2016-10-27T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-10-27T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-10-27T00:00:00,2016
1301,2150,0,518,172,0,0,690,0,0,2,2016-10-27T00:00:00,2016
1301,3010,0,86,261,0,0,347,0,0,2,2016-10-27T00:00:00,2016
1301,3330,88,1394,8925,440,440,10319,0,0,2,2016-10-27T00:00:00,2016
1301,3510,0,344,87,0,0,431,0,0,2,2016-10-27T00:00:00,2016
1301,4120,0,42,43,44,43,85,0,0,2,2016-10-27T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-10-27T00:00:00,2016
1301,4280,0,2150,6480,0,0,8630,0,0,2,2016-10-27T00:00:00,2016
1301,4410,0,0,4016,0,0,4016,0,0,2,2016-10-27T00:00:00,2016
1301,4750,0,0,352,0,0,352,0,0,2,2016-10-27T00:00:00,2016
1301,4890,86,1791,2497,0,0,4288,0,0,2,2016-10-27T00:00:00,2016
1301,5330,2232,52051,125008,96,96,177059,0,0,2,2016-10-27T00:00:00,2016
1301,5350,86,7846,33946,0,0,41792,0,0,2,2016-10-27T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-10-27T00:00:00,2016
1301,5490,0,4275,2595,0,0,6870,0,0,2,2016-10-27T00:00:00,2016
1301,5520,0,0,6673,0,0,6673,0,0,2,2016-10-27T00:00:00,2016
1301,5570,0,0,0,0,0,0,0,0,2,2016-10-27T00:00:00,2016
1301,5600,0,2140,943,343,343,3083,0,0,2,2016-10-27T00:00:00,2016
1301,5700,4931,36132,36368,440,440,72500,0,0,2,2016-10-27T00:00:00,2016
1301,5800,0,1201,0,0,0,1201,0,0,2,2016-10-27T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-10-27T00:00:00,2016
1301,5830,0,0,1651,0,0,1651,0,0,2,2016-10-27T00:00:00,2016
1301,5880,172,1816,4324,340,340,6140,0,0,2,2016-10-27T00:00:00,2016
1301,7290,0,3489,17785,528,528,21274,0,0,2,2016-10-27T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-10-27T00:00:00,2016
1301,2010,86,1639,88,0,0,1727,0,0,2,2016-11-03T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-11-03T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-11-03T00:00:00,2016
1301,2150,86,604,86,0,0,690,0,0,2,2016-11-03T00:00:00,2016
1301,3010,0,86,261,0,0,347,0,0,2,2016-11-03T00:00:00,2016
1301,3330,0,1394,8925,0,0,10319,0,0,2,2016-11-03T00:00:00,2016
1301,3510,0,344,87,0,0,431,0,0,2,2016-11-03T00:00:00,2016
1301,4120,0,42,43,0,0,85,0,0,2,2016-11-03T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-11-03T00:00:00,2016
1301,4280,0,2150,6480,0,0,8630,0,0,2,2016-11-03T00:00:00,2016
1301,4410,0,0,4016,0,0,4016,0,0,2,2016-11-03T00:00:00,2016
1301,4750,0,0,352,0,0,352,0,0,2,2016-11-03T00:00:00,2016
1301,4890,88,1879,2491,82,82,4370,0,0,2,2016-11-03T00:00:00,2016
1301,5330,14645,66696,119682,9319,9319,186378,0,0,2,2016-11-03T00:00:00,2016
1301,5350,0,7846,33946,0,0,41792,0,0,2,2016-11-03T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-11-03T00:00:00,2016
1301,5490,263,4538,2332,0,0,6870,0,0,2,2016-11-03T00:00:00,2016
1301,5520,0,0,6673,0,0,6673,0,0,2,2016-11-03T00:00:00,2016
1301,5570,0,0,0,0,0,0,0,0,2,2016-11-03T00:00:00,2016
1301,5600,85,2225,943,85,85,3168,0,0,2,2016-11-03T00:00:00,2016
1301,5700,862,36994,38147,2641,2641,75141,0,0,2,2016-11-03T00:00:00,2016
1301,5800,0,1201,0,0,0,1201,0,0,2,2016-11-03T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-11-03T00:00:00,2016
1301,5830,85,85,1566,0,0,1651,0,0,2,2016-11-03T00:00:00,2016
1301,5880,86,1902,4240,2,2,6142,0,0,2,2016-11-03T00:00:00,2016
1301,7290,85,3574,18570,870,870,22144,0,0,2,2016-11-03T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-11-03T00:00:00,2016
1301,2010,0,1639,176,88,88,1815,0,0,2,2016-11-10T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-11-10T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-11-10T00:00:00,2016
1301,2150,0,604,86,0,0,690,0,0,2,2016-11-10T00:00:00,2016
1301,3010,174,260,0,0,-87,260,0,0,2,2016-11-10T00:00:00,2016
1301,3330,0,1394,8925,0,0,10319,0,0,2,2016-11-10T00:00:00,2016
1301,3510,0,344,87,0,0,431,0,0,2,2016-11-10T00:00:00,2016
1301,4120,0,42,43,0,0,85,0,0,2,2016-11-10T00:00:00,2016
1301,4230,0,0,0,0,0,0,0,0,2,2016-11-10T00:00:00,2016
1301,4280,0,2150,6480,0,0,8630,0,0,2,2016-11-10T00:00:00,2016
1301,4410,0,0,4016,0,0,4016,0,0,2,2016-11-10T00:00:00,2016
1301,4750,0,0,352,0,0,352,0,0,2,2016-11-10T00:00:00,2016
1301,4890,86,1965,2492,0,87,4457,0,0,2,2016-11-10T00:00:00,2016
1301,5330,5558,72254,117359,3418,3235,189613,0,0,2,2016-11-10T00:00:00,2016
1301,5350,1372,9218,33014,440,440,42232,0,0,2,2016-11-10T00:00:00,2016
1301,5380,0,0,595,0,0,595,0,0,2,2016-11-10T00:00:00,2016
1301,5490,0,4538,4343,2011,2011,8881,0,0,2,2016-11-10T00:00:00,2016
1301,5520,0,0,6673,0,0,6673,0,0,2,2016-11-10T00:00:00,2016
1301,5570,0,0,0,0,0,0,0,0,2,2016-11-10T00:00:00,2016
1301,5600,0,2225,943,0,0,3168,0,0,2,2016-11-10T00:00:00,2016
1301,5700,4855,41849,33285,0,-7,75134,0,0,2,2016-11-10T00:00:00,2016
1301,5800,0,1201,176,176,176,1377,0,0,2,2016-11-10T00:00:00,2016
1301,5820,0,0,0,0,0,0,0,0,2,2016-11-10T00:00:00,2016
1301,5830,0,85,1566,0,0,1651,0,0,2,2016-11-10T00:00:00,2016
1301,5880,255,2157,3985,0,0,6142,0,0,2,2016-11-10T00:00:00,2016
1301,7290,0,3574,18570,0,0,22144,0,0,2,2016-11-10T00:00:00,2016
1301,2,0,0,0,0,0,0,0,0,2,2016-11-10T00:00:00,2016
1301,2010,88,1727,88,0,0,1815,0,0,2,2016-11-17T00:00:00,2016
1301,2050,0,0,0,0,0,0,0,0,2,2016-11-17T00:00:00,2016
1301,2110,0,44,0,0,0,44,0,0,2,2016-11-17T00:00:00,2016
1301,2150,0,604,86,0,0,690,0,0,2,2016-11-17T00:00:00,2016
1301,3010,0,260,0,0,0,260,0,0,2,2016-11-17T00:00:00,2016
1301,3330,0,1394,8925,0,0,10319,0,0,2,2016-11-17T00:00:00,2016
