commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate,Year
1404,4410,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
1404,4710,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
1404,4750,0,720,3559,87,87,4279,0,0,2,2025-09-04T00:00:00,2025
1404,4890,7562,45290,226430,8438,8425,271720,0,0,2,2025-09-04T00:00:00,2025
1404,5330,11704,40926,84133,13816,13810,125059,0,0,2,2025-09-04T00:00:00,2025
1404,5350,19585,78366,391358,13437,12671,469724,0,0,2,2025-09-04T00:00:00,2025
1404,5380,8908,53579,231169,2294,2203,284748,0,0,2,2025-09-04T00:00:00,2025
1404,5490,520,19485,62330,176,-190,81815,0,0,2,2025-09-04T00:00:00,2025
1404,5520,43456,233216,651466,63392,61491,884682,0,0,2,2025-09-04T00:00:00,2025
1404,5570,3517,12081,120292,80,80,132373,22000,0,2,2025-09-04T00:00:00,2025
1404,5590,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
1404,5600,1757,11486,174899,1760,1405,186385,0,0,2,2025-09-04T00:00:00,2025
1404,5650,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
1404,5700,0,0,65052,17618,17618,65052,0,0,2,2025-09-04T00:00:00,2025
1404,5800,4362,15697,38069,2107,2986,53766,0,0,2,2025-09-04T00:00:00,2025
1404,5820,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
1404,5830,1510,6186,2601,112,112,8787,0,0,2,2025-09-04T00:00:00,2025
1404,5880,805,4945,39236,2024,2024,44181,9064,0,2,2025-09-04T00:00:00,2025
1404,7140,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
1404,7210,0,0,0,0,0,0,0,0,2,2025-09-04T00:00:00,2025
